user_id,country,device,geo_zone,avg_session_min,sessions_last_30d,days_since_last_login,customer_support_tickets,monthly_fee,churned
U706442,FR,ios,zone_215,8.02,5,10,0,17.86,1
U706443,FR,android,zone_186,9.94,8,13,1,18.82,0
U706444,DE,ios,zone_105,13.43,6,4,0,7.99,0
U706445,DE,android,zone_134,9.61,8,4,0,33.65,0
U706446,ES,android,zone_046,15.63,9,7,1,22.18,0
U706447,FR,web,zone_048,,11,9,2,14.43,0
U706448,FR,android,zone_076,29.75,10,9,1,33.91,0
U706449,FR,android,zone_042,23.4,12,11,2,18.11,1
U706450,ES,ios,zone_000,12.71,14,5,0,23.14,0
U706451,FR,android,zone_060,15.2,6,7,1,27.72,0
U706452,BE,web,zone_021,34.7,5,15,1,18.93,0
U706453,DE,ios,zone_128,2.74,10,13,0,6.36,0
U706454,FR,android,zone_106,15.28,5,4,1,19.95,0
U706455,BE,ios,zone_162,1.86,11,12,1,38.06,0
U706456,FR,ios,zone_209,15.11,11,8,0,26.2,0
U706457,FR,ios,zone_129,23.02,12,10,0,18.91,0
U706458,FR,android,zone_008,20.33,6,11,2,25.26,0
U706459,BE,android,zone_112,25.66,5,7,0,14.16,0
U706460,BE,android,zone_099,17.15,4,4,0,14.26,0
U706461,FR,android,zone_082,8.45,7,4,0,38.06,0
U706462,FR,ios,zone_075,26.88,10,4,1,19.22,0
U706463,FR,ios,zone_017,5.93,7,9,0,20.26,0
U706464,FR,ios,zone_069,30.48,10,4,1,18.36,0
U706465,CH,android,zone_191,11.72,6,9,0,26.68,0
U706466,FR,web,zone_070,12.37,7,8,0,12.91,0
U706467,IT,android,zone_036,12.76,6,8,0,37.88,0
U706468,IT,android,zone_001,8.38,15,8,0,15.68,0
U706469,ES,android,zone_118,29.9,12,10,1,32.9,0
U706470,FR,android,zone_120,7.67,9,6,0,29.61,0
U706471,BE,web,zone_199,7.09,11,8,0,29.14,0
U706472,FR,ios,zone_025,11.9,9,6,1,28.4,0
U706473,ES,ios,zone_023,17.95,13,6,0,24.6,0
U706474,FR,ios,zone_009,3.96,6,11,1,21.02,0
U706475,FR,android,zone_088,42.03,10,7,1,26.65,0
U706476,ES,ios,zone_094,26.32,5,13,0,27.26,0
U706477,FR,ios,zone_025,22.12,9,7,0,8.18,0
U706478,ES,web,zone_188,7.06,9,8,1,21.44,0
U706479,CH,ios,zone_159,22.26,17,5,1,26.31,0
U706480,BE,android,zone_067,14.91,7,12,0,5.6,0
U706481,FR,android,zone_142,16.08,8,8,0,8.23,0
U706482,ES,android,zone_117,10.32,6,8,1,24.45,0
U706483,CH,web,zone_085,16.15,7,4,1,27.93,0
U706484,DE,web,zone_194,39.03,4,11,0,17.88,0
U706485,FR,web,zone_173,8.94,7,8,1,11.82,0
U706486,FR,web,zone_074,20.49,7,12,0,16.57,0
U706487,FR,android,zone_213,12.82,9,8,0,11.12,0
U706488,FR,ios,zone_108,5.0,10,4,0,17.76,0
U706489,ES,ios,zone_155,13.05,13,7,2,11.46,0
U706490,BE,web,zone_048,30.33,5,4,0,15.14,0
U706491,CH,android,zone_214,8.0,5,13,0,12.56,0
U706492,FR,ios,zone_085,8.44,7,9,1,26.6,0
U706493,IT,web,zone_096,10.01,9,8,0,29.07,0
U706494,FR,android,zone_017,25.35,6,11,0,16.5,0
U706495,FR,ios,zone_075,8.77,5,3,0,8.8,0
U706496,ES,android,zone_017,18.31,8,5,1,6.33,0
U706497,FR,ios,zone_043,28.23,9,10,1,17.4,0
U706498,FR,android,zone_075,8.74,5,10,0,23.61,0
U706499,FR,android,zone_159,6.48,8,9,1,24.84,0
U706500,FR,android,zone_211,8.9,9,3,0,8.29,0
U706501,BE,web,zone_211,20.48,9,9,1,19.95,1
U706502,FR,ios,zone_145,14.32,14,5,2,20.44,0
U706503,FR,android,zone_080,12.52,12,3,1,41.64,0
U706504,ES,ios,zone_046,6.16,10,6,0,16.71,0
U706505,ES,ios,zone_076,37.68,12,8,3,25.11,0
U706506,CH,web,zone_049,4.94,6,5,1,4.83,1
U706507,IT,android,zone_018,17.0,11,7,0,13.22,0
U706508,FR,ios,zone_000,3.56,9,6,0,19.12,0
U706509,FR,android,zone_186,34.91,9,7,1,26.41,0
U706510,ES,web,zone_043,,13,7,1,27.6,0
U706511,FR,android,zone_061,12.05,12,7,0,14.4,0
U706512,IT,ios,zone_138,9.36,10,5,1,35.3,1
U706513,FR,android,zone_009,11.09,10,5,1,16.13,0
U706514,FR,android,zone_104,22.64,4,7,0,31.92,0
U706515,FR,android,zone_094,9.75,10,6,0,13.61,0
U706516,FR,web,zone_187,10.09,3,5,0,28.06,1
U706517,CH,ios,zone_104,32.28,10,6,2,15.06,0
U706518,ES,android,zone_023,5.3,5,6,0,13.96,0
U706519,FR,android,zone_174,12.09,7,8,1,33.73,0
U706520,FR,ios,zone_074,10.2,13,6,1,23.19,0
U706521,CH,ios,zone_159,14.08,6,4,2,17.43,0
U706522,FR,android,zone_115,20.68,12,9,2,28.91,0
U706523,FR,ios,zone_183,8.13,13,10,1,15.75,0
U706524,FR,android,zone_157,14.09,9,8,1,17.09,0
U706525,DE,android,zone_161,21.83,6,9,0,21.61,0
U706526,FR,web,zone_039,,8,14,3,17.74,0
U706527,BE,android,zone_011,3.82,10,6,2,33.13,0
U706528,FR,web,zone_194,9.64,9,9,2,27.03,0
U706529,FR,ios,zone_175,9.85,8,12,0,21.92,0
U706530,FR,ios,zone_008,33.0,12,8,0,24.44,0
U706531,FR,android,zone_148,5.71,8,4,0,16.45,0
U706532,FR,web,zone_175,15.95,9,5,1,1.55,1
U706533,FR,android,zone_137,20.19,11,3,0,23.25,0
U706534,DE,web,zone_099,13.67,7,13,1,8.56,1
U706535,ES,ios,zone_138,11.06,7,4,1,22.62,0
U706536,FR,ios,zone_046,23.41,10,5,2,28.24,0
U706537,FR,ios,zone_106,16.13,14,9,1,14.61,0
U706538,FR,ios,zone_004,11.46,12,6,2,33.21,0
U706539,FR,android,zone_170,8.37,10,7,1,12.16,0
U706540,FR,android,zone_176,20.64,8,7,1,31.16,0
U706541,FR,web,zone_062,3.75,8,4,0,11.46,0
U706542,IT,android,zone_197,35.76,5,7,0,11.33,0
U706543,IT,android,zone_066,13.29,7,8,0,18.3,0
U706544,FR,web,zone_122,11.63,5,12,0,23.8,0
U706545,FR,ios,zone_008,11.15,12,7,0,29.67,0
U706546,DE,web,zone_075,5.47,7,1,0,23.06,0
U706547,ES,android,zone_196,10.79,11,8,0,28.9,0
U706548,ES,web,zone_216,14.56,11,11,0,8.14,0
U706549,BE,web,zone_054,17.63,8,8,0,17.62,0
U706550,FR,android,zone_064,10.5,10,7,0,7.38,0
U706551,FR,web,zone_219,13.68,7,7,1,13.02,0
U706552,IT,android,zone_084,16.51,10,9,0,20.93,0
U706553,DE,ios,zone_175,12.48,13,8,2,27.05,0
U706554,FR,ios,zone_193,7.02,11,10,1,16.32,0
U706555,FR,android,zone_180,1.9,6,10,0,20.51,0
U706556,FR,android,zone_012,20.01,11,5,1,27.55,0
U706557,IT,web,zone_029,8.97,15,8,0,18.91,0
U706558,FR,web,zone_206,27.72,11,10,1,20.1,0
U706559,DE,android,zone_134,,14,3,2,22.7,0
U706560,BE,ios,zone_014,28.76,8,11,2,24.66,0
U706561,FR,android,zone_022,11.35,11,9,0,30.8,0
U706562,ES,android,zone_104,12.83,9,9,0,19.57,0
U706563,IT,android,zone_043,18.47,11,6,2,22.28,0
U706564,ES,ios,zone_213,9.85,7,6,0,23.29,0
U706565,IT,android,zone_217,6.17,8,3,1,30.04,0
U706566,FR,web,zone_054,9.01,10,6,0,25.85,0
U706567,FR,android,zone_059,5.95,10,10,0,27.39,0
U706568,FR,android,zone_022,26.88,7,7,0,14.06,0
U706569,FR,ios,zone_155,15.14,8,8,0,12.25,0
U706570,ES,android,zone_089,10.45,12,6,0,18.0,0
U706571,FR,android,zone_120,11.83,6,5,1,3.43,0
U706572,FR,ios,zone_033,20.24,12,8,0,14.18,0
U706573,DE,web,zone_075,9.7,13,10,0,12.64,0
U706574,DE,ios,zone_105,14.15,9,7,0,21.16,0
U706575,FR,android,zone_193,14.02,8,3,1,13.21,0
U706576,BE,android,zone_143,14.37,3,6,2,6.76,0
U706577,FR,android,zone_185,27.19,8,9,0,25.11,0
U706578,FR,ios,zone_047,9.76,12,9,0,17.14,0
U706579,FR,android,zone_179,5.12,9,7,0,33.03,0
U706580,BE,android,zone_121,4.86,10,7,0,22.6,0
U706581,DE,web,zone_211,5.87,10,7,1,11.53,1
U706582,BE,android,zone_061,9.97,14,6,1,18.33,0
U706583,DE,ios,zone_091,32.22,9,3,3,29.36,0
U706584,FR,web,zone_105,36.95,9,8,2,11.84,0
U706585,FR,android,zone_078,7.52,10,7,1,19.05,0
U706586,DE,web,zone_024,6.28,9,12,0,25.68,0
U706587,FR,android,zone_180,1.93,9,8,0,18.13,0
U706588,FR,web,zone_020,11.69,10,11,0,23.75,0
U706589,DE,ios,zone_102,16.45,11,8,1,27.16,0
U706590,FR,android,zone_067,5.54,13,10,1,14.87,0
U706591,CH,ios,zone_207,37.65,8,9,0,18.42,0
U706592,FR,ios,zone_167,5.44,6,10,1,17.69,0
U706593,FR,web,zone_003,19.4,12,10,1,14.89,0
U706594,IT,web,zone_150,9.3,11,7,0,26.92,0
U706595,BE,ios,zone_116,15.0,9,3,1,25.24,1
U706596,DE,android,zone_048,22.45,10,3,1,28.12,0
U706597,FR,android,zone_018,3.66,6,5,1,17.04,0
U706598,DE,ios,zone_088,4.69,9,6,0,29.44,0
U706599,FR,android,zone_208,20.68,9,7,0,20.53,0
U706600,FR,android,zone_119,5.5,9,5,0,35.21,0
U706601,FR,ios,zone_089,25.21,8,6,1,12.57,0
U706602,FR,android,zone_111,6.54,9,6,1,26.05,0
U706603,FR,android,zone_192,13.83,5,6,1,27.68,0
U706604,FR,android,zone_194,13.56,11,7,2,31.93,0
U706605,BE,ios,zone_102,19.93,7,6,0,25.83,0
U706606,FR,android,zone_182,14.01,7,9,1,16.7,0
U706607,FR,ios,zone_172,13.07,9,9,0,11.53,0
U706608,BE,web,zone_071,11.9,5,11,1,32.49,0
U706609,IT,ios,zone_067,12.68,9,8,0,16.67,0
U706610,DE,android,zone_155,12.13,9,8,1,22.84,0
U706611,FR,android,zone_067,35.3,14,11,2,27.32,0
U706612,IT,android,zone_042,7.36,11,7,1,15.52,0
U706613,FR,web,zone_176,6.29,9,6,0,7.23,0
U706614,FR,android,zone_053,10.28,15,11,0,18.38,0
U706615,FR,android,zone_008,14.27,14,7,2,21.21,0
U706616,FR,android,zone_200,11.08,13,5,0,22.73,0
U706617,DE,android,zone_045,15.93,5,6,0,16.62,0
U706618,DE,ios,zone_140,8.67,9,7,2,17.04,0
U706619,FR,android,zone_032,11.9,4,10,1,14.24,0
U706620,FR,web,zone_176,5.75,14,8,2,24.86,0
U706621,FR,android,zone_149,17.64,22,9,1,22.32,0
U706622,FR,ios,zone_129,11.02,14,7,0,7.17,0
U706623,FR,android,zone_097,18.57,5,7,0,1.72,0
U706624,FR,ios,zone_033,6.79,11,10,1,20.18,0
U706625,BE,ios,zone_190,11.35,2,4,0,25.08,0
U706626,DE,android,zone_060,25.95,9,7,0,25.55,1
U706627,FR,ios,zone_089,11.6,15,8,0,25.66,1
U706628,BE,android,zone_111,18.45,6,4,0,24.75,0
U706629,FR,android,zone_182,7.97,4,12,0,13.46,0
U706630,FR,ios,zone_196,8.04,13,3,1,5.92,0
U706631,FR,ios,zone_062,25.11,8,12,1,28.6,0
U706632,CH,web,zone_177,,9,8,0,23.81,0
U706633,CH,web,zone_106,10.25,9,7,0,13.71,0
U706634,FR,android,zone_188,13.64,12,10,0,26.49,0
U706635,FR,web,zone_105,16.61,6,5,1,19.9,0
U706636,DE,ios,zone_068,11.82,12,13,1,23.3,0
U706637,FR,android,zone_157,7.42,14,5,0,26.99,0
U706638,IT,android,zone_167,9.73,7,7,2,5.47,0
U706639,IT,ios,zone_159,12.24,9,10,0,13.55,0
U706640,IT,web,zone_118,12.24,7,9,0,29.6,0
U706641,FR,android,zone_077,42.63,12,9,0,18.67,0
U706642,DE,ios,zone_056,34.89,7,6,0,19.17,0
U706643,BE,ios,zone_145,8.88,6,9,0,22.35,0
U706644,FR,android,zone_012,19.56,6,12,0,20.89,0
U706645,BE,android,zone_101,1.42,8,13,0,26.63,0
U706646,ES,android,zone_177,12.54,12,5,1,28.19,0
U706647,FR,android,zone_169,19.36,9,6,0,16.44,0
U706648,ES,android,zone_074,17.78,9,6,0,13.39,0
U706649,DE,ios,zone_209,10.84,9,7,1,8.54,0
U706650,FR,android,zone_109,19.37,10,11,0,6.59,0
U706651,BE,android,zone_047,16.4,10,9,0,19.96,0
U706652,ES,android,zone_062,21.51,7,7,0,14.64,0
U706653,FR,web,zone_129,11.64,9,6,0,15.13,0
U706654,DE,android,zone_106,21.78,9,8,0,17.73,0
U706655,FR,android,zone_198,17.22,7,5,1,7.56,0
U706656,CH,ios,zone_202,24.85,9,6,0,17.06,0
U706657,FR,android,zone_146,9.84,6,6,1,31.12,0
U706658,IT,android,zone_201,15.74,9,8,3,20.1,0
U706659,IT,ios,zone_009,32.99,8,10,0,22.04,0
U706660,FR,ios,zone_129,3.3,14,12,0,30.29,0
U706661,BE,ios,zone_089,10.95,7,4,2,26.32,0
U706662,FR,android,zone_030,14.43,3,7,0,25.12,0
U706663,IT,web,zone_069,11.87,11,3,1,22.43,0
U706664,IT,ios,zone_064,20.72,8,8,0,21.97,0
U706665,FR,ios,zone_199,2.82,9,11,3,18.59,0
U706666,FR,android,zone_021,38.33,15,7,1,37.45,0
U706667,BE,android,zone_119,2.83,7,11,1,21.29,0
U706668,ES,android,zone_207,43.43,6,10,0,31.63,0
U706669,IT,android,zone_041,2.11,10,9,1,25.53,0
U706670,FR,android,zone_108,43.96,10,10,0,25.21,0
U706671,FR,android,zone_108,32.22,5,7,0,25.21,0
U706672,FR,ios,zone_066,48.33,5,5,0,13.99,0
U706673,FR,web,zone_142,11.16,12,7,0,0.46,0
U706674,FR,android,zone_117,8.18,8,14,0,21.74,0
U706675,DE,web,zone_083,11.85,6,4,1,20.42,0
U706676,FR,web,zone_134,2.49,5,4,0,8.23,0
U706677,CH,web,zone_032,32.91,8,11,1,19.28,0
U706678,ES,ios,zone_035,5.61,7,8,0,24.02,0
U706679,FR,web,zone_090,12.26,4,6,0,22.55,0
U706680,FR,android,zone_025,6.33,8,6,0,16.36,0
U706681,IT,web,zone_025,1.58,10,10,0,24.22,0
U706682,DE,web,zone_102,24.24,10,5,1,7.89,0
U706683,ES,android,zone_192,9.49,5,10,1,18.7,0
U706684,FR,android,zone_033,8.72,9,5,1,29.04,0
U706685,FR,ios,zone_129,16.85,9,6,1,21.1,0
U706686,IT,ios,zone_109,20.79,4,6,0,13.44,0
U706687,FR,web,zone_016,21.16,10,9,0,29.98,0
U706688,FR,web,zone_028,8.87,6,8,2,19.94,0
U706689,DE,ios,zone_143,12.11,6,8,1,20.36,0
U706690,FR,ios,zone_032,6.08,7,3,2,24.7,0
U706691,FR,ios,zone_097,5.77,10,9,0,19.25,0
U706692,FR,ios,zone_202,7.52,8,6,0,16.86,0
U706693,FR,web,zone_051,10.12,11,5,1,20.43,0
U706694,ES,android,zone_073,4.53,10,4,0,22.32,0
U706695,FR,android,zone_043,23.98,4,7,0,38.36,0
U706696,FR,ios,zone_047,11.98,13,9,0,15.77,0
U706697,FR,ios,zone_000,11.15,6,5,1,28.12,0
U706698,IT,android,zone_218,39.96,13,7,0,18.1,0
U706699,FR,android,zone_075,4.77,8,8,1,24.49,0
U706700,DE,android,zone_199,20.66,10,4,2,17.52,0
U706701,IT,ios,zone_198,23.63,8,8,1,17.65,0
U706702,FR,android,zone_003,14.56,11,10,2,16.95,0
U706703,FR,ios,zone_079,12.99,7,7,1,28.72,0
U706704,FR,web,zone_158,10.88,16,12,1,19.75,0
U706705,FR,android,zone_159,16.19,11,3,1,21.27,0
U706706,IT,web,zone_132,29.72,12,8,1,26.81,0
U706707,DE,web,zone_006,3.6,9,10,0,18.42,0
U706708,BE,android,zone_065,34.83,13,11,2,17.53,0
U706709,IT,android,zone_122,35.62,15,14,0,19.91,0
U706710,FR,ios,zone_182,29.37,8,4,0,31.66,0
U706711,IT,android,zone_163,27.81,7,10,1,13.01,0
U706712,FR,android,zone_152,25.14,10,8,2,23.34,0
U706713,ES,android,zone_189,4.31,11,7,1,18.08,0
U706714,FR,android,zone_056,25.68,7,10,0,19.02,0
U706715,FR,web,zone_077,,7,9,2,13.3,0
U706716,FR,web,zone_094,4.12,8,6,0,32.0,0
U706717,ES,android,zone_052,19.61,5,9,1,23.4,0
U706718,FR,web,zone_151,28.33,11,7,0,17.97,0
U706719,ES,android,zone_083,27.11,12,11,0,15.25,0
U706720,IT,ios,zone_172,17.69,13,12,1,21.76,0
U706721,FR,web,zone_034,23.94,11,7,1,25.27,0
U706722,FR,android,zone_068,17.28,10,6,0,13.45,0
U706723,DE,android,zone_117,18.66,7,5,0,17.14,0
U706724,FR,ios,zone_121,1.33,8,4,1,24.0,0
U706725,FR,ios,zone_020,3.14,10,12,0,25.88,0
U706726,FR,ios,zone_082,7.66,4,7,0,24.0,0
U706727,BE,ios,zone_118,29.99,5,10,0,27.75,0
U706728,FR,android,zone_108,12.1,12,6,0,29.61,0
U706729,FR,android,zone_085,13.4,8,8,0,19.02,0
U706730,FR,android,zone_065,42.77,9,8,2,19.11,0
U706731,FR,android,zone_198,11.81,9,4,1,19.84,0
U706732,FR,android,zone_044,4.59,9,3,0,10.19,0
U706733,FR,android,zone_168,27.99,6,5,0,19.73,0
U706734,FR,web,zone_004,9.75,8,10,1,15.0,0
U706735,BE,ios,zone_029,11.87,11,14,2,22.12,0
U706736,FR,ios,zone_021,21.63,3,6,0,11.25,1
U706737,BE,ios,zone_206,23.28,15,7,0,18.19,0
U706738,FR,ios,zone_156,25.62,7,8,1,7.98,0
U706739,IT,android,zone_179,19.1,12,4,0,26.23,0
U706740,DE,android,zone_117,42.46,15,6,0,12.08,0
U706741,FR,android,zone_168,14.48,4,10,1,11.78,0
U706742,FR,ios,zone_039,13.43,8,10,1,15.03,0
U706743,FR,ios,zone_066,7.5,9,7,1,18.78,0
U706744,FR,ios,zone_062,4.09,9,4,2,19.96,0
U706745,FR,android,zone_143,46.6,5,10,0,13.6,0
U706746,FR,android,zone_105,8.14,10,13,1,27.44,0
U706747,BE,android,zone_123,5.26,4,3,0,16.25,0
U706748,FR,ios,zone_037,13.48,10,12,0,22.37,0
U706749,FR,ios,zone_011,11.53,7,7,0,16.02,0
U706750,BE,ios,zone_208,9.19,11,10,1,28.42,1
U706751,FR,android,zone_169,5.53,10,8,1,36.04,0
U706752,FR,web,zone_187,2.36,8,4,0,15.82,0
U706753,FR,web,zone_217,2.94,11,13,0,25.2,0
U706754,BE,web,zone_103,21.03,7,11,0,22.36,0
U706755,FR,web,zone_064,10.21,11,11,0,28.04,0
U706756,IT,android,zone_160,23.15,15,9,0,18.43,0
U706757,DE,android,zone_113,8.74,13,6,0,22.95,0
U706758,FR,ios,zone_114,,11,2,0,15.92,0
U706759,IT,android,zone_172,18.39,4,9,0,31.41,0
U706760,FR,android,zone_129,9.69,11,8,0,24.8,0
U706761,DE,android,zone_199,24.74,10,8,0,7.26,0
U706762,FR,web,zone_146,14.83,6,10,1,23.1,0
U706763,FR,ios,zone_000,4.85,5,8,1,19.92,0
U706764,ES,android,zone_064,15.54,14,6,1,11.97,0
U706765,FR,ios,zone_133,16.59,3,15,0,33.8,0
U706766,FR,web,zone_139,4.24,10,7,1,17.85,0
U706767,IT,android,zone_152,16.91,7,16,1,22.44,0
U706768,FR,android,zone_054,10.58,18,17,1,10.26,0
U706769,BE,ios,zone_126,24.47,10,6,0,23.97,0
U706770,DE,android,zone_132,22.89,9,7,0,19.54,0
U706771,FR,android,zone_079,18.71,6,8,0,27.35,0
U706772,FR,android,zone_141,13.81,11,9,2,32.08,0
U706773,IT,android,zone_115,11.51,6,7,0,35.16,0
U706774,FR,ios,zone_217,9.58,11,5,1,9.47,0
U706775,BE,android,zone_078,9.25,6,4,1,36.83,0
U706776,FR,web,zone_027,15.14,11,7,1,7.28,1
U706777,FR,web,zone_203,23.0,10,4,0,12.78,0
U706778,FR,android,zone_083,10.58,7,9,4,27.32,0
U706779,DE,android,zone_174,41.69,9,6,0,25.77,0
U706780,ES,ios,zone_176,4.75,7,10,1,23.42,0
U706781,FR,android,zone_133,8.07,13,13,0,20.21,0
U706782,DE,android,zone_062,26.69,8,12,1,15.03,0
U706783,FR,ios,zone_082,28.8,11,7,0,24.17,0
U706784,IT,android,zone_107,20.26,5,9,1,25.73,0
U706785,FR,web,zone_049,8.19,8,4,0,22.42,0
U706786,IT,android,zone_007,24.31,10,10,1,23.29,1
U706787,IT,ios,zone_060,25.56,7,5,1,18.88,0
U706788,IT,ios,zone_157,28.59,5,11,0,29.37,0
U706789,FR,ios,zone_089,23.02,6,7,2,25.7,0
U706790,FR,android,zone_122,8.87,11,6,0,19.61,0
U706791,ES,web,zone_093,22.17,8,9,0,18.85,0
U706792,FR,android,zone_189,5.34,8,7,1,28.43,0
U706793,DE,android,zone_060,5.68,8,6,0,26.28,0
U706794,FR,android,zone_088,12.05,10,15,2,15.51,0
U706795,FR,web,zone_060,15.13,11,6,0,9.19,0
U706796,FR,android,zone_191,3.55,11,9,1,17.5,0
U706797,DE,android,zone_119,20.91,10,9,1,24.61,0
U706798,FR,ios,zone_192,12.86,8,7,0,12.9,0
U706799,FR,android,zone_168,17.19,10,9,0,10.3,0
U706800,DE,web,zone_134,19.26,13,7,0,22.96,0
U706801,DE,ios,zone_062,12.64,5,16,0,24.35,0
U706802,FR,ios,zone_093,3.9,9,5,0,35.67,0
U706803,FR,web,zone_183,5.71,13,9,1,24.36,0
U706804,FR,android,zone_089,13.65,9,7,0,25.52,0
U706805,DE,android,zone_133,18.12,4,10,0,31.88,0
U706806,FR,android,zone_023,16.15,9,13,0,0.0,0
U706807,FR,android,zone_094,29.99,10,10,1,14.51,0
U706808,FR,web,zone_136,9.52,11,10,0,18.09,0
U706809,ES,ios,zone_160,17.52,11,3,0,27.14,0
U706810,FR,android,zone_199,17.26,9,4,2,22.7,0
U706811,CH,android,zone_047,14.22,10,7,0,18.84,0
U706812,FR,android,zone_018,26.62,11,9,0,9.77,0
U706813,FR,android,zone_133,8.44,9,10,0,22.04,0
U706814,FR,web,zone_006,16.24,9,7,0,7.67,0
U706815,CH,android,zone_153,12.32,8,11,0,24.99,0
U706816,FR,ios,zone_190,15.52,13,11,2,19.32,0
U706817,ES,ios,zone_213,33.78,8,13,0,11.66,0
U706818,FR,web,zone_042,34.58,14,10,1,6.63,0
U706819,FR,android,zone_111,11.26,6,10,0,17.78,0
U706820,FR,android,zone_064,12.59,9,5,2,30.22,0
U706821,FR,android,zone_132,8.76,5,12,0,12.72,0
U706822,IT,ios,zone_125,6.32,10,11,1,12.26,0
U706823,BE,ios,zone_145,13.2,10,11,0,16.01,0
U706824,FR,android,zone_128,29.46,7,3,0,24.41,0
U706825,DE,android,zone_025,3.48,17,5,0,23.68,0
U706826,IT,android,zone_032,28.71,10,8,0,18.52,0
U706827,FR,android,zone_202,27.16,6,9,1,22.22,1
U706828,BE,android,zone_203,8.6,11,5,0,19.12,0
U706829,FR,web,zone_154,18.21,14,5,0,15.45,1
U706830,FR,web,zone_118,10.58,8,11,2,15.74,0
U706831,FR,android,zone_094,28.9,9,11,1,13.62,0
U706832,FR,android,zone_097,30.14,6,12,1,4.45,0
U706833,DE,android,zone_018,5.71,14,9,2,18.31,0
U706834,FR,ios,zone_214,8.65,13,6,1,15.75,0
U706835,DE,android,zone_103,15.43,7,5,2,12.82,0
U706836,FR,web,zone_172,13.67,12,7,0,20.12,0
U706837,DE,ios,zone_151,33.02,9,13,0,7.01,0
U706838,DE,android,zone_096,14.27,17,10,1,21.98,0
U706839,FR,android,zone_072,7.73,9,12,0,10.32,1
U706840,DE,ios,zone_143,16.06,12,9,1,11.17,0
U706841,FR,android,zone_132,17.42,9,9,0,24.29,0
U706842,FR,web,zone_010,7.81,7,10,0,25.31,0
U706843,BE,ios,zone_051,8.06,9,8,0,21.43,1
U706844,IT,web,zone_086,18.52,11,7,0,25.04,0
U706845,FR,android,zone_026,23.97,4,2,0,21.07,0
U706846,FR,web,zone_149,32.32,6,8,1,29.58,0
U706847,IT,web,zone_196,9.14,6,7,0,19.4,0
U706848,FR,android,zone_062,10.8,10,10,0,13.19,0
U706849,DE,android,zone_045,14.87,6,5,0,13.61,0
U706850,IT,android,zone_219,7.57,7,5,1,16.13,0
U706851,DE,android,zone_138,13.18,11,11,1,15.57,0
U706852,FR,ios,zone_174,9.41,9,11,1,22.86,0
U706853,FR,android,zone_142,23.92,10,8,0,16.23,0
U706854,IT,ios,zone_218,11.14,11,9,0,15.23,0
U706855,IT,android,zone_185,25.34,10,9,0,18.52,0
U706856,FR,web,zone_103,13.22,11,9,3,16.32,0
U706857,BE,ios,zone_083,5.88,13,5,2,19.39,0
U706858,FR,android,zone_131,5.14,4,7,1,30.17,0
U706859,BE,ios,zone_059,38.06,11,8,1,29.24,0
U706860,ES,android,zone_013,17.09,11,7,0,20.23,0
U706861,FR,android,zone_020,7.37,9,8,1,19.97,0
U706862,FR,web,zone_197,14.0,12,5,0,24.5,0
U706863,FR,ios,zone_173,21.71,8,11,0,7.74,0
U706864,IT,android,zone_038,8.91,11,6,3,7.79,0
U706865,FR,android,zone_202,7.51,12,10,1,18.5,0
U706866,FR,ios,zone_054,8.99,7,14,0,28.32,0
U706867,FR,android,zone_087,13.42,16,7,0,4.79,0
U706868,FR,ios,zone_095,12.11,9,10,0,33.12,0
U706869,IT,ios,zone_064,7.55,6,5,1,20.76,0
U706870,IT,android,zone_004,40.4,8,8,0,17.82,0
U706871,BE,ios,zone_058,10.37,9,9,0,8.1,0
U706872,FR,android,zone_132,21.02,8,6,1,14.49,0
U706873,FR,ios,zone_200,,8,8,2,25.55,0
U706874,FR,android,zone_094,16.62,11,12,1,22.96,0
U706875,ES,ios,zone_086,13.11,13,3,0,15.07,0
U706876,FR,android,zone_215,6.58,5,8,1,27.94,0
U706877,BE,ios,zone_160,4.11,9,7,0,27.58,0
U706878,DE,android,zone_195,11.76,12,7,1,23.71,0
U706879,FR,web,zone_136,16.96,13,10,0,20.52,0
U706880,FR,ios,zone_100,20.59,11,6,0,17.84,0
U706881,FR,android,zone_107,14.23,17,10,0,20.76,0
U706882,DE,android,zone_021,26.82,12,13,0,29.47,0
U706883,CH,android,zone_062,19.76,12,10,0,33.29,0
U706884,IT,android,zone_086,19.59,6,5,2,22.47,0
U706885,FR,android,zone_160,20.09,6,13,0,38.9,0
U706886,FR,web,zone_152,8.78,11,8,1,22.47,0
U706887,FR,web,zone_096,24.35,9,17,1,38.91,0
U706888,FR,web,zone_146,15.74,11,8,0,17.69,0
U706889,FR,ios,zone_029,7.44,14,8,0,30.34,0
U706890,FR,web,zone_033,5.23,8,13,1,20.63,0
U706891,CH,android,zone_098,27.46,7,8,1,25.16,0
U706892,FR,web,zone_043,19.29,13,6,1,22.34,0
U706893,IT,android,zone_197,6.47,12,11,1,10.48,0
U706894,FR,ios,zone_049,16.76,8,5,1,27.26,0
U706895,IT,android,zone_108,27.78,7,10,3,18.85,0
U706896,FR,ios,zone_144,7.14,8,14,1,27.59,0
U706897,FR,android,zone_185,3.25,7,8,0,8.86,0
U706898,ES,ios,zone_009,5.11,9,8,0,16.4,0
U706899,FR,android,zone_094,36.08,11,8,0,17.65,0
U706900,BE,android,zone_017,3.02,13,9,0,23.02,0
U706901,DE,web,zone_005,5.01,8,4,0,15.98,0
