user_id,event,ts
U702135,login,2024-11-28T16:17:00
U707231,add_to_cart,2024-09-07T01:02:00
U707355,view,2024-10-10T20:28:00
U707970,view,2024-10-19T22:56:00
U703024,view,2024-10-16T01:59:00
U702933,view,2024-11-01T14:54:00
U707114,login,2024-09-17T03:28:00
U703916,search,2024-11-06T22:01:00
U702240,view,2024-09-10T17:06:00
U704475,login,2024-09-23T18:21:00
U700334,view,2024-09-19T12:30:00
U707565,view,2024-09-27T13:12:00
U704597,view,2024-10-19T03:17:00
U706703,logout,2024-10-14T11:47:00
U706547,view,2024-11-12T11:39:00
U705757,search,2024-10-15T10:18:00
U707529,view,2024-09-23T04:07:00
U706461,view,2024-10-30T21:11:00
U705269,login,2024-09-09T22:17:00
U701947,view,2024-10-27T04:57:00
U705515,search,2024-11-03T13:44:00
U706937,login,2024-10-11T08:01:00
U704102,view,2024-09-24T01:43:00
U705758,search,2024-09-19T04:30:00
U704759,logout,2024-10-28T22:35:00
U703909,login,2024-10-05T11:56:00
U706458,view,2024-10-01T22:46:00
U702028,purchase,2024-11-19T15:00:00
U704730,logout,2024-11-10T04:52:00
U705934,add_to_cart,2024-10-18T20:34:00
U706225,search,2024-10-15T11:21:00
U702782,purchase,2024-10-19T11:15:00
U700050,view,2024-09-04T08:24:00
U707279,view,2024-10-28T20:37:00
U702222,login,2024-09-01T15:23:00
U704645,search,2024-10-17T23:16:00
U701072,add_to_cart,2024-10-20T05:17:00
U703090,view,2024-11-29T03:06:00
U706938,view,2024-09-25T03:33:00
U704081,purchase,2024-10-27T06:10:00
U707344,login,2024-09-16T08:01:00
U700116,login,2024-11-21T10:35:00
U701762,view,2024-11-16T13:05:00
U707828,view,2024-11-11T09:47:00
U704560,logout,2024-10-16T02:53:00
U701788,search,2024-11-08T16:02:00
U702779,search,2024-11-05T01:28:00
U701761,search,2024-10-13T19:48:00
U706278,logout,2024-09-04T12:05:00
U707371,login,2024-09-14T11:01:00
U701798,logout,2024-10-22T04:29:00
U701259,add_to_cart,2024-10-21T10:18:00
U705575,view,2024-10-07T23:27:00
U704796,view,2024-10-13T05:33:00
U707254,view,2024-11-04T21:33:00
U701512,view,2024-10-17T12:10:00
U700787,purchase,2024-10-27T01:07:00
U703159,purchase,2024-10-10T08:21:00
U704571,logout,2024-10-16T09:56:00
U705444,search,2024-10-14T08:58:00
U704788,search,2024-11-19T10:31:00
U705762,add_to_cart,2024-10-15T16:56:00
U702253,logout,2024-11-07T22:18:00
U703692,login,2024-09-09T18:35:00
U700841,view,2024-10-03T03:21:00
U703216,search,2024-11-11T14:15:00
U700487,logout,2024-10-02T07:37:00
U706031,search,2024-10-26T07:17:00
U703600,add_to_cart,2024-11-19T05:11:00
U700645,add_to_cart,2024-10-20T22:55:00
U702917,search,2024-10-13T06:09:00
U701022,view,2024-10-01T07:40:00
U707677,search,2024-11-17T08:33:00
U707268,view,2024-10-28T09:18:00
U701768,search,2024-10-05T16:05:00
U705023,view,2024-10-18T14:57:00
U707552,view,2024-11-25T04:35:00
U700517,login,2024-09-30T05:53:00
U701126,view,2024-10-22T13:48:00
U705687,view,2024-10-25T17:59:00
U706984,login,2024-09-23T04:39:00
U707455,logout,2024-10-01T13:48:00
U707051,search,2024-11-03T04:08:00
U707218,view,2024-11-22T06:35:00
U705279,view,2024-10-15T05:17:00
U703817,add_to_cart,2024-10-19T02:46:00
U702222,view,2024-09-30T16:12:00
U700023,search,2024-09-27T06:31:00
U704339,search,2024-10-04T03:03:00
U703849,login,2024-09-24T01:20:00
U704677,view,2024-10-02T02:26:00
U706676,login,2024-09-04T09:56:00
U706544,logout,2024-09-22T04:55:00
U700276,login,2024-09-21T03:31:00
U701008,add_to_cart,2024-11-12T10:18:00
U706768,login,2024-09-24T09:31:00
U701682,view,2024-09-07T08:06:00
U701214,login,2024-10-21T22:19:00
U704455,view,2024-11-18T22:56:00
U702081,login,2024-11-04T19:24:00
U703720,view,2024-10-24T01:48:00
U706691,purchase,2024-11-12T05:39:00
U706849,view,2024-09-05T10:43:00
U706257,search,2024-11-29T14:57:00
U704904,purchase,2024-11-03T22:06:00
U707819,add_to_cart,2024-10-23T14:58:00
U707790,view,2024-11-01T23:31:00
U703673,view,2024-09-02T16:58:00
U705381,logout,2024-10-04T19:47:00
U705608,search,2024-09-02T09:06:00
U702257,purchase,2024-10-30T23:11:00
U703776,view,2024-09-23T19:53:00
U703044,search,2024-11-10T10:59:00
U701576,view,2024-11-12T01:28:00
U702893,view,2024-11-11T18:01:00
U700592,login,2024-10-21T15:13:00
U704708,view,2024-10-22T12:54:00
U707456,view,2024-10-24T01:58:00
U707850,search,2024-10-02T02:34:00
U705653,search,2024-10-24T16:24:00
U706232,login,2024-10-04T16:09:00
U700279,login,2024-09-05T00:07:00
U706446,view,2024-11-18T18:02:00
U700771,view,2024-09-19T19:37:00
U705739,view,2024-10-02T06:19:00
U701645,view,2024-10-05T22:44:00
U701640,search,2024-10-03T02:15:00
U706278,view,2024-09-02T17:13:00
U703183,search,2024-10-06T16:01:00
U703327,search,2024-11-03T15:19:00
U706641,view,2024-10-23T15:42:00
U701315,add_to_cart,2024-09-26T03:40:00
U702371,add_to_cart,2024-10-18T20:53:00
U704616,add_to_cart,2024-09-16T20:47:00
U707789,login,2024-11-14T19:33:00
U701573,logout,2024-10-10T12:32:00
U701770,view,2024-10-18T04:42:00
U701398,login,2024-11-13T08:53:00
U703093,search,2024-09-28T23:43:00
U704425,search,2024-11-13T23:17:00
U702994,view,2024-09-20T07:46:00
U703300,view,2024-09-27T18:32:00
U701762,search,2024-10-09T05:10:00
U701619,add_to_cart,2024-09-01T19:08:00
U707237,view,2024-10-02T14:20:00
U703525,view,2024-10-04T05:22:00
U702917,search,2024-11-06T16:25:00
U701333,view,2024-09-18T21:34:00
U706066,logout,2024-10-19T06:26:00
U704342,purchase,2024-10-03T00:58:00
U706035,view,2024-10-05T22:06:00
U707360,add_to_cart,2024-10-18T04:03:00
U706396,search,2024-10-29T13:36:00
U700410,logout,2024-11-02T04:27:00
U702675,logout,2024-10-25T03:34:00
U707129,view,2024-11-17T05:42:00
U707778,search,2024-10-24T10:19:00
U701489,login,2024-09-28T21:26:00
U705755,search,2024-11-02T19:38:00
U704698,add_to_cart,2024-11-18T17:12:00
U704308,view,2024-11-25T21:48:00
U700036,search,2024-10-20T18:49:00
U705260,view,2024-09-28T02:50:00
U706641,add_to_cart,2024-11-26T11:47:00
U706829,view,2024-10-20T08:43:00
U701616,view,2024-11-10T04:25:00
U702834,login,2024-09-14T11:33:00
U700835,view,2024-10-15T14:54:00
U705554,search,2024-10-17T12:59:00
U701047,view,2024-09-15T02:55:00
U705881,login,2024-10-30T23:13:00
U702333,view,2024-10-05T18:57:00
U707424,view,2024-09-21T14:18:00
U704320,search,2024-10-22T00:27:00
U705559,add_to_cart,2024-10-24T13:06:00
U707686,view,2024-10-25T23:02:00
U703754,purchase,2024-09-24T23:08:00
U706887,login,2024-09-11T16:11:00
U707113,login,2024-09-27T14:27:00
U705974,search,2024-10-26T00:26:00
U703839,view,2024-09-20T19:54:00
U701896,login,2024-09-08T11:18:00
U703908,purchase,2024-09-08T15:12:00
U701457,purchase,2024-10-14T01:40:00
U707081,add_to_cart,2024-09-02T09:08:00
U700289,view,2024-10-17T22:21:00
U707905,search,2024-11-01T04:28:00
U702075,login,2024-10-24T07:54:00
U702549,add_to_cart,2024-09-05T11:05:00
U702662,add_to_cart,2024-09-22T07:01:00
U704791,view,2024-10-12T11:56:00
U707485,view,2024-10-25T02:10:00
U700946,view,2024-09-02T03:54:00
U705363,logout,2024-11-11T16:58:00
U701504,search,2024-10-20T17:23:00
U706274,search,2024-09-21T12:12:00
U700585,login,2024-09-20T14:15:00
U704645,login,2024-10-13T02:19:00
U706716,view,2024-09-12T16:34:00
U707043,view,2024-09-16T22:32:00
U705494,search,2024-11-02T03:55:00
U703676,logout,2024-10-26T11:33:00
U706208,login,2024-09-13T05:31:00
U703942,login,2024-10-27T18:58:00
U703330,view,2024-09-02T14:07:00
U703950,view,2024-11-09T17:40:00
U701157,purchase,2024-10-21T20:58:00
U704380,view,2024-09-22T05:15:00
U706270,login,2024-11-22T10:47:00
U700747,search,2024-09-21T18:51:00
U707792,search,2024-10-01T05:57:00
U704850,view,2024-10-09T00:36:00
U706210,view,2024-10-07T05:30:00
U700956,logout,2024-10-15T00:33:00
U703260,search,2024-10-12T13:55:00
U701553,add_to_cart,2024-09-22T12:23:00
U703076,logout,2024-10-13T22:44:00
U704232,search,2024-11-18T03:07:00
U705516,purchase,2024-11-29T12:05:00
U703811,search,2024-11-21T21:37:00
U700539,view,2024-11-04T14:51:00
U701948,view,2024-11-06T00:44:00
U704035,logout,2024-09-03T17:42:00
U705752,add_to_cart,2024-10-25T17:53:00
U700733,search,2024-09-08T03:31:00
U704674,purchase,2024-09-14T15:08:00
U700926,view,2024-10-25T07:04:00
U700914,view,2024-09-21T20:12:00
U706796,view,2024-10-24T20:36:00
U705956,logout,2024-09-12T23:41:00
U705430,logout,2024-09-26T02:20:00
U700613,view,2024-10-15T09:26:00
U704445,login,2024-10-27T18:02:00
U706553,login,2024-09-24T09:18:00
U702301,add_to_cart,2024-10-19T03:56:00
U702638,view,2024-10-12T18:56:00
U702928,purchase,2024-11-18T23:24:00
U707827,add_to_cart,2024-11-08T06:13:00
U705860,login,2024-09-16T21:44:00
U704462,login,2024-10-10T01:26:00
U701179,search,2024-10-27T16:33:00
U706721,view,2024-09-13T07:07:00
U706809,search,2024-09-23T04:32:00
U705469,view,2024-11-17T19:12:00
U702171,search,2024-10-26T03:53:00
U700162,login,2024-11-12T02:32:00
U703387,logout,2024-09-17T10:45:00
U703577,add_to_cart,2024-11-16T01:02:00
U700344,login,2024-09-25T02:37:00
U706935,purchase,2024-09-06T05:53:00
U705706,view,2024-10-09T05:40:00
U703741,login,2024-10-10T13:55:00
U704062,search,2024-09-06T08:53:00
U707873,view,2024-09-30T05:37:00
U703584,view,2024-09-07T08:54:00
U700884,view,2024-10-06T07:47:00
U707740,view,2024-11-08T12:30:00
U707261,view,2024-10-09T03:38:00
U703392,login,2024-09-30T08:23:00
U701862,view,2024-11-06T13:48:00
U703921,logout,2024-09-17T02:17:00
U700335,add_to_cart,2024-10-02T23:56:00
U701313,search,2024-11-04T18:02:00
U700558,search,2024-11-29T20:55:00
U704866,login,2024-10-02T15:16:00
U703437,view,2024-09-10T03:57:00
U705089,view,2024-10-30T11:17:00
U702086,view,2024-10-18T10:01:00
U701991,purchase,2024-09-05T06:40:00
U705988,view,2024-09-18T01:09:00
U706377,add_to_cart,2024-11-11T05:15:00
U706516,search,2024-10-24T14:00:00
U702990,view,2024-10-09T20:09:00
U700592,logout,2024-10-16T21:10:00
U706980,add_to_cart,2024-09-18T21:31:00
U703936,search,2024-11-21T12:04:00
U701116,add_to_cart,2024-09-02T10:51:00
U702614,view,2024-11-26T12:56:00
U706549,view,2024-11-08T02:45:00
U706157,search,2024-11-04T16:06:00
U700462,view,2024-11-02T06:16:00
U707919,view,2024-11-29T14:23:00
U702008,view,2024-11-23T01:54:00
U707009,login,2024-11-21T17:38:00
U704819,search,2024-11-01T13:36:00
U707968,login,2024-11-20T13:10:00
U707318,view,2024-11-19T08:41:00
U705874,logout,2024-11-07T07:29:00
U702166,search,2024-10-20T01:52:00
U700653,purchase,2024-11-27T18:29:00
U701063,view,2024-09-11T23:57:00
U700610,login,2024-09-02T21:48:00
U702995,view,2024-10-03T09:44:00
U702380,view,2024-10-30T16:01:00
U705979,view,2024-09-26T01:41:00
U700465,view,2024-09-27T05:42:00
U705653,search,2024-11-11T08:23:00
U705542,search,2024-10-10T12:03:00
U700773,view,2024-09-17T19:33:00
U705851,view,2024-09-19T01:43:00
U701386,purchase,2024-10-20T17:25:00
U700359,view,2024-11-27T14:50:00
U703707,login,2024-10-12T22:02:00
U705572,view,2024-10-02T12:27:00
U707381,add_to_cart,2024-09-09T18:01:00
U705809,logout,2024-10-03T12:45:00
U703982,search,2024-10-04T13:34:00
U704123,search,2024-10-11T05:15:00
U707892,logout,2024-10-09T15:02:00
U707893,view,2024-09-16T06:34:00
U705755,login,2024-11-05T20:28:00
U707549,view,2024-10-19T16:05:00
U701333,view,2024-10-29T20:31:00
U702343,purchase,2024-11-28T08:34:00
U703012,add_to_cart,2024-10-13T23:36:00
U707313,search,2024-11-04T13:03:00
U707309,view,2024-09-01T14:39:00
U705052,view,2024-11-08T19:12:00
U701385,view,2024-11-22T12:52:00
U705107,search,2024-11-04T12:32:00
U704712,add_to_cart,2024-11-09T17:30:00
U704987,view,2024-11-07T22:50:00
U706588,add_to_cart,2024-09-21T14:58:00
U701377,search,2024-10-05T06:18:00
U704337,add_to_cart,2024-11-10T19:59:00
U705231,add_to_cart,2024-11-02T09:32:00
U701176,add_to_cart,2024-10-16T09:23:00
U703572,search,2024-10-17T14:50:00
U700933,add_to_cart,2024-09-16T08:43:00
U705426,logout,2024-09-17T11:49:00
U707016,login,2024-09-20T01:38:00
U705152,view,2024-10-03T01:37:00
U704317,view,2024-09-17T06:36:00
U704996,view,2024-10-02T17:25:00
U702227,login,2024-11-16T07:43:00
U701156,search,2024-10-07T09:47:00
U702695,view,2024-11-11T19:16:00
U705108,login,2024-09-14T23:04:00
U704459,add_to_cart,2024-11-11T20:16:00
U701383,purchase,2024-10-03T01:37:00
U706561,view,2024-11-20T08:11:00
U707867,search,2024-09-10T12:08:00
U706750,search,2024-10-01T07:23:00
U705416,login,2024-09-24T03:08:00
U701772,search,2024-11-20T23:33:00
U701306,login,2024-11-18T10:40:00
U704559,add_to_cart,2024-10-15T06:02:00
U703486,purchase,2024-09-22T16:11:00
U707625,view,2024-09-16T01:27:00
U707354,login,2024-10-09T17:48:00
U701800,logout,2024-11-20T11:49:00
U704140,add_to_cart,2024-11-01T20:34:00
U701110,add_to_cart,2024-10-23T09:36:00
U706007,view,2024-09-28T02:15:00
U705896,login,2024-11-20T06:40:00
U701259,logout,2024-11-05T03:27:00
U703209,view,2024-10-09T00:24:00
U702427,logout,2024-09-14T08:18:00
U701097,add_to_cart,2024-11-10T04:49:00
U702921,search,2024-10-22T16:34:00
U702455,login,2024-09-10T22:15:00
U701496,login,2024-10-16T14:52:00
U706082,view,2024-09-11T14:23:00
U705506,add_to_cart,2024-10-27T07:37:00
U705455,login,2024-11-03T22:37:00
U701929,view,2024-11-18T05:20:00
U703764,search,2024-11-23T10:27:00
U701882,logout,2024-09-27T16:09:00
U700006,purchase,2024-10-09T01:49:00
U702557,login,2024-09-16T00:23:00
U707957,view,2024-11-25T05:05:00
U703439,view,2024-10-21T10:59:00
U705744,logout,2024-10-04T06:52:00
U700276,search,2024-10-18T22:51:00
U706050,view,2024-10-08T20:00:00
U706479,purchase,2024-11-20T10:31:00
U700255,view,2024-09-14T23:55:00
U702011,view,2024-11-24T18:02:00
U706675,login,2024-10-21T21:39:00
U700154,view,2024-10-23T05:16:00
U707450,view,2024-10-09T17:05:00
U703554,search,2024-10-22T17:13:00
U707433,view,2024-11-16T11:52:00
U701739,login,2024-11-06T01:31:00
U705503,search,2024-11-19T05:13:00
U704087,add_to_cart,2024-10-09T12:52:00
U701046,view,2024-10-20T06:44:00
U704044,purchase,2024-11-20T06:53:00
U707218,purchase,2024-11-17T15:25:00
U707928,view,2024-11-12T11:54:00
U705778,search,2024-09-30T07:22:00
U706936,view,2024-09-26T20:13:00
U701919,purchase,2024-10-29T20:13:00
U707216,login,2024-11-04T05:35:00
U706306,purchase,2024-10-08T13:51:00
U702560,add_to_cart,2024-09-09T19:31:00
U700481,view,2024-11-09T21:13:00
U700470,login,2024-09-23T06:42:00
U701873,search,2024-09-02T08:24:00
U702212,search,2024-10-14T08:29:00
U704583,view,2024-11-24T18:10:00
U703430,login,2024-11-29T11:26:00
U703620,view,2024-11-29T22:22:00
U701475,add_to_cart,2024-10-25T21:20:00
U705129,view,2024-10-05T13:54:00
U701993,view,2024-10-31T12:13:00
U703048,login,2024-10-23T15:22:00
U707945,login,2024-09-16T16:06:00
U705775,search,2024-10-26T23:32:00
U707118,logout,2024-11-10T00:51:00
U701971,view,2024-10-04T02:01:00
U704673,view,2024-11-04T10:01:00
U703721,add_to_cart,2024-11-08T08:25:00
U707445,login,2024-10-13T03:09:00
U701017,view,2024-10-30T14:21:00
U703162,add_to_cart,2024-09-23T09:52:00
U706312,view,2024-09-18T00:05:00
U702911,add_to_cart,2024-09-18T20:28:00
U707247,view,2024-10-05T15:10:00
U705085,view,2024-09-11T18:39:00
U704571,view,2024-09-16T09:17:00
U704996,view,2024-11-01T23:05:00
U706223,view,2024-10-25T12:10:00
U702136,login,2024-11-27T04:17:00
U700366,view,2024-11-16T22:41:00
U706684,logout,2024-10-24T12:55:00
U706787,login,2024-10-21T05:20:00
U706527,view,2024-10-01T03:07:00
U706835,purchase,2024-11-28T22:12:00
U703742,search,2024-11-28T20:33:00
U704328,view,2024-10-05T00:16:00
U701694,search,2024-09-03T19:22:00
U703411,search,2024-09-27T20:52:00
U702806,search,2024-11-19T05:26:00
U703206,login,2024-09-28T09:25:00
U703785,add_to_cart,2024-10-24T17:38:00
U701556,add_to_cart,2024-11-05T12:53:00
U705721,purchase,2024-09-16T15:35:00
U707916,add_to_cart,2024-09-04T16:14:00
U705131,view,2024-11-05T19:09:00
U706200,search,2024-11-29T18:48:00
U707368,search,2024-11-18T21:03:00
U706354,purchase,2024-11-12T16:58:00
U705902,add_to_cart,2024-09-10T14:14:00
U702005,view,2024-11-23T22:24:00
U700228,view,2024-11-01T15:45:00
U707524,purchase,2024-10-10T00:22:00
U703476,view,2024-09-10T18:26:00
U702111,login,2024-10-25T01:38:00
U700465,add_to_cart,2024-09-07T16:43:00
U702631,view,2024-11-21T15:18:00
U704376,search,2024-11-22T18:50:00
U700187,view,2024-09-09T02:40:00
U706210,view,2024-09-06T21:42:00
U707239,login,2024-10-12T19:05:00
U704260,view,2024-09-06T12:19:00
U700606,search,2024-09-09T09:41:00
U701061,purchase,2024-09-26T01:06:00
U700903,add_to_cart,2024-11-20T13:40:00
U703906,login,2024-11-23T15:58:00
U707106,purchase,2024-11-23T13:53:00
U701447,view,2024-10-15T03:29:00
U700598,logout,2024-09-24T21:49:00
U701141,login,2024-11-03T19:20:00
U700445,search,2024-11-07T17:15:00
U701865,logout,2024-11-22T21:06:00
U707234,login,2024-11-13T13:37:00
U705708,login,2024-11-01T15:17:00
U705282,search,2024-11-08T17:34:00
U701043,logout,2024-09-03T16:49:00
U700227,view,2024-10-28T17:20:00
U701741,view,2024-09-08T05:49:00
U707849,view,2024-10-11T11:52:00
U704998,add_to_cart,2024-10-03T22:52:00
U706833,view,2024-11-07T18:11:00
U704441,view,2024-09-23T15:57:00
U702801,login,2024-11-24T02:14:00
U706108,view,2024-11-09T11:53:00
U700945,add_to_cart,2024-09-28T08:03:00
U706295,view,2024-10-16T20:07:00
U704881,login,2024-10-10T18:51:00
U703677,purchase,2024-11-19T22:34:00
U703526,view,2024-09-25T09:23:00
U702097,logout,2024-11-27T10:41:00
U701302,search,2024-10-17T05:57:00
U705762,view,2024-10-29T01:46:00
U702710,view,2024-09-09T13:05:00
U705177,view,2024-09-17T23:23:00
U701935,add_to_cart,2024-09-01T01:29:00
U702121,search,2024-10-17T10:52:00
U704761,view,2024-10-23T00:31:00
U704211,view,2024-11-12T08:42:00
U704974,view,2024-10-31T09:26:00
U703386,search,2024-09-04T01:09:00
U703762,logout,2024-10-30T05:52:00
U701788,search,2024-11-17T07:53:00
U704166,login,2024-10-25T13:57:00
U701435,search,2024-09-15T13:34:00
U707123,add_to_cart,2024-09-29T09:50:00
U707770,search,2024-09-05T11:07:00
U704602,logout,2024-11-20T14:50:00
U702320,add_to_cart,2024-11-26T16:56:00
U703812,login,2024-10-30T20:15:00
U701149,view,2024-11-29T10:29:00
U700257,view,2024-10-31T13:04:00
U704723,purchase,2024-10-31T01:51:00
U703803,search,2024-09-24T21:30:00
U704923,search,2024-11-14T23:15:00
U702289,login,2024-09-13T07:41:00
U704267,login,2024-10-23T23:30:00
U706530,view,2024-09-19T21:04:00
U703613,purchase,2024-10-02T14:20:00
U703412,login,2024-09-30T07:15:00
U706315,search,2024-11-22T01:37:00
U702982,view,2024-11-09T23:44:00
U705113,search,2024-11-01T18:22:00
U706073,search,2024-09-22T07:46:00
U702397,view,2024-09-26T22:52:00
U701238,search,2024-09-20T02:11:00
U706742,add_to_cart,2024-11-14T03:11:00
U703744,search,2024-09-30T19:47:00
U707738,add_to_cart,2024-09-03T06:20:00
U702917,add_to_cart,2024-09-30T08:29:00
U702867,search,2024-11-08T22:19:00
U703716,login,2024-09-21T08:36:00
U704210,login,2024-10-28T14:46:00
U705414,search,2024-10-08T15:13:00
U703038,search,2024-11-02T03:07:00
U700039,login,2024-09-12T14:38:00
U705369,view,2024-10-10T07:18:00
U700665,add_to_cart,2024-10-28T18:07:00
U706076,add_to_cart,2024-09-15T09:59:00
U704163,view,2024-11-14T12:43:00
U706710,add_to_cart,2024-10-05T18:13:00
U707003,view,2024-09-16T22:29:00
U701222,add_to_cart,2024-11-11T13:41:00
U707037,login,2024-11-04T23:23:00
U701691,view,2024-10-04T13:28:00
U701713,view,2024-11-25T12:58:00
U706186,view,2024-09-28T08:09:00
U705202,view,2024-10-17T04:17:00
U703843,view,2024-09-29T16:03:00
U703704,logout,2024-09-12T12:17:00
U705447,view,2024-09-12T14:42:00
U701008,view,2024-11-16T08:11:00
U706035,view,2024-11-28T01:10:00
U700594,view,2024-11-05T22:11:00
U703857,search,2024-09-16T01:47:00
U707103,purchase,2024-09-22T17:50:00
U701035,view,2024-10-15T10:29:00
U703286,login,2024-11-17T07:21:00
U707087,add_to_cart,2024-11-03T17:58:00
U703664,logout,2024-09-06T11:26:00
U703002,view,2024-11-19T02:51:00
U703219,add_to_cart,2024-10-16T02:09:00
U700884,search,2024-10-22T11:54:00
U701850,add_to_cart,2024-10-18T04:00:00
U704350,view,2024-11-20T20:00:00
U706564,search,2024-10-17T01:29:00
U700215,add_to_cart,2024-09-18T10:42:00
U703775,search,2024-11-15T23:13:00
U706752,logout,2024-10-20T21:12:00
U703862,view,2024-09-16T05:26:00
U701346,view,2024-09-04T00:50:00
U701552,view,2024-11-13T09:47:00
U707521,logout,2024-11-15T05:43:00
U704907,login,2024-11-20T18:51:00
U702132,login,2024-11-08T23:04:00
U705798,purchase,2024-10-19T08:52:00
U704715,search,2024-10-30T08:03:00
U701233,logout,2024-09-30T23:22:00
U702795,search,2024-11-16T00:51:00
U707097,search,2024-11-29T12:44:00
U707040,view,2024-10-12T08:12:00
U701068,login,2024-10-21T08:54:00
U703768,search,2024-11-27T23:07:00
U705534,add_to_cart,2024-10-24T14:13:00
U704389,view,2024-10-22T04:31:00
U702094,view,2024-09-30T14:40:00
U704357,view,2024-11-24T19:18:00
U701929,view,2024-09-07T21:46:00
U707778,view,2024-10-05T13:32:00
U707651,add_to_cart,2024-10-12T21:49:00
U702305,add_to_cart,2024-09-13T03:06:00
U706650,login,2024-10-28T09:55:00
U701360,add_to_cart,2024-10-11T11:57:00
U704921,view,2024-11-02T05:21:00
U702764,view,2024-10-14T23:23:00
U704364,search,2024-11-14T09:13:00
U703350,view,2024-09-10T07:34:00
U704950,add_to_cart,2024-10-02T05:15:00
U705599,view,2024-09-22T02:50:00
U704555,view,2024-10-19T09:56:00
U706894,purchase,2024-11-22T23:11:00
U703120,login,2024-11-16T15:59:00
U702556,add_to_cart,2024-10-21T02:30:00
U703930,view,2024-11-06T06:35:00
U706413,view,2024-10-25T01:34:00
U705576,logout,2024-10-23T05:35:00
U706215,view,2024-10-10T02:00:00
U702172,purchase,2024-11-24T06:19:00
U700143,login,2024-09-29T03:48:00
U704971,view,2024-10-18T03:01:00
U702636,search,2024-11-06T05:54:00
U702009,view,2024-10-08T14:33:00
U702859,login,2024-09-06T01:03:00
U701360,logout,2024-09-10T16:00:00
U706637,login,2024-09-19T01:27:00
U704185,logout,2024-10-13T15:46:00
U705149,logout,2024-09-12T10:58:00
U700911,search,2024-10-24T19:22:00
U700831,view,2024-09-29T05:26:00
U700443,search,2024-11-12T02:27:00
U702525,login,2024-10-27T20:58:00
U702033,search,2024-10-02T13:28:00
U702592,search,2024-10-02T05:02:00
U707506,view,2024-11-10T15:37:00
U706335,view,2024-11-15T00:36:00
U701244,login,2024-11-07T10:30:00
U706178,purchase,2024-11-07T14:37:00
U703769,purchase,2024-11-03T16:48:00
U700251,login,2024-10-19T20:48:00
U703727,search,2024-09-18T19:21:00
U704804,view,2024-11-27T22:41:00
U707912,logout,2024-09-09T18:18:00
U700191,search,2024-10-03T10:07:00
U703247,search,2024-09-28T19:03:00
U702427,view,2024-10-19T03:14:00
U702917,purchase,2024-09-01T00:15:00
U707184,logout,2024-11-21T04:58:00
U707753,purchase,2024-10-08T07:40:00
U701934,view,2024-10-01T14:50:00
U702845,view,2024-11-28T23:25:00
U703162,search,2024-11-28T07:53:00
U700636,view,2024-09-15T18:36:00
U706659,logout,2024-09-28T05:30:00
U701752,logout,2024-10-13T01:19:00
U704426,add_to_cart,2024-11-07T02:08:00
U700891,logout,2024-09-02T08:51:00
U702920,view,2024-09-01T07:05:00
U704314,view,2024-09-25T05:08:00
U700486,search,2024-10-17T21:11:00
U707315,login,2024-09-23T19:42:00
U704023,view,2024-09-29T23:12:00
U704761,search,2024-10-13T02:03:00
U700432,search,2024-10-22T02:08:00
U705671,search,2024-09-11T21:59:00
U705648,search,2024-09-09T12:40:00
U705452,search,2024-10-14T11:17:00
U705743,search,2024-11-05T08:37:00
U705988,add_to_cart,2024-10-23T14:46:00
U703106,add_to_cart,2024-11-13T15:08:00
U703196,logout,2024-11-16T14:18:00
U707485,view,2024-11-03T21:33:00
U707946,view,2024-09-12T19:52:00
U704033,logout,2024-10-29T17:03:00
U705370,search,2024-09-18T17:09:00
U705232,view,2024-09-03T23:04:00
U705436,login,2024-09-14T14:43:00
U702247,login,2024-10-25T20:19:00
U703361,view,2024-09-21T12:13:00
U706832,view,2024-10-03T12:23:00
U703925,login,2024-11-11T22:52:00
U701408,login,2024-09-21T02:35:00
U706988,view,2024-09-09T01:13:00
U703842,add_to_cart,2024-09-08T00:55:00
U704128,view,2024-10-03T03:10:00
U704198,add_to_cart,2024-09-23T18:01:00
U701526,search,2024-09-20T23:28:00
U705874,view,2024-10-01T04:28:00
U702592,view,2024-11-25T03:17:00
U701571,search,2024-11-18T13:50:00
U703536,view,2024-11-09T20:57:00
U700821,add_to_cart,2024-10-25T00:19:00
U705263,view,2024-09-27T01:08:00
U700785,add_to_cart,2024-10-25T15:37:00
U704036,login,2024-10-12T12:46:00
U706376,search,2024-11-05T02:46:00
U700247,view,2024-09-16T21:43:00
U705958,login,2024-09-29T09:55:00
U703210,login,2024-10-05T00:46:00
U704066,add_to_cart,2024-11-23T07:47:00
U706967,view,2024-10-14T16:49:00
U703115,view,2024-11-06T01:15:00
U703335,view,2024-09-01T05:59:00
U706224,logout,2024-10-28T06:13:00
U706952,view,2024-11-14T18:56:00
U707235,view,2024-11-20T14:02:00
U700101,view,2024-09-29T14:40:00
U702072,view,2024-11-06T23:16:00
U706575,search,2024-09-05T11:13:00
U704977,search,2024-10-27T03:06:00
U705497,login,2024-11-17T20:19:00
U705135,logout,2024-10-01T06:03:00
U706223,view,2024-09-05T02:57:00
U707924,add_to_cart,2024-11-17T22:31:00
U704793,view,2024-10-10T03:37:00
U703378,add_to_cart,2024-11-15T12:14:00
U702755,search,2024-10-06T23:11:00
U704302,login,2024-09-17T01:13:00
U703288,add_to_cart,2024-10-10T00:11:00
U700430,add_to_cart,2024-11-04T00:13:00
U701232,search,2024-09-17T01:06:00
U702280,add_to_cart,2024-11-03T04:44:00
